order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
2082646,2866,prior,15,2,9,8.0
1634660,2866,prior,16,1,9,6.0
3358577,2866,prior,17,1,9,7.0
3275771,2866,prior,18,2,15,8.0
3006388,2866,prior,19,1,13,13.0
528197,2866,prior,20,1,13,7.0
2237908,2866,prior,21,1,16,7.0
2148011,2866,prior,22,3,16,9.0
2706779,2866,prior,23,3,10,14.0
1642194,2866,prior,24,5,10,9.0
2325592,2866,prior,25,6,12,8.0
1807330,2866,prior,26,1,10,16.0
3154260,2866,prior,27,2,11,8.0
738779,2866,prior,28,3,15,15.0
1438210,2866,prior,29,1,14,12.0
1172842,2866,prior,30,4,16,10.0
1951106,2866,prior,31,3,11,13.0
413359,2866,prior,32,3,15,14.0
2673331,2866,prior,33,2,15,13.0
3016426,2866,prior,34,5,7,3.0
207587,2866,prior,35,5,10,14.0
2128632,2866,prior,36,5,10,0.0
3113411,2866,prior,37,5,11,14.0
1917041,2866,train,38,4,14,20.0
2200290,2914,prior,1,6,11,
2666218,2914,prior,2,6,10,7.0
314851,2914,prior,3,3,11,11.0
552294,2914,prior,4,0,9,4.0
2696780,2914,prior,5,6,15,13.0
179462,2914,prior,6,3,15,4.0
313839,2914,prior,7,0,6,4.0
1204873,2914,prior,8,0,16,7.0
1737549,2914,prior,9,0,8,30.0
2356223,2914,prior,10,0,10,21.0
491969,2914,prior,11,4,13,18.0
317178,2914,prior,12,0,8,17.0
1906134,2914,prior,13,0,11,30.0
359471,2914,prior,14,6,15,6.0
3149777,2914,prior,15,5,15,6.0
1812936,2914,prior,16,5,18,14.0
1462053,2914,prior,17,6,13,8.0
1169170,2914,prior,18,4,10,5.0
2083240,2914,prior,19,5,18,8.0
3189298,2914,prior,20,5,9,7.0
3183282,2914,prior,21,5,15,14.0
2440665,2914,prior,22,1,9,17.0
1569435,2914,prior,23,3,12,16.0
1219410,2914,prior,24,0,11,4.0
3006134,2914,prior,25,0,7,7.0
2176609,2914,prior,26,6,6,6.0
2602495,2914,prior,27,6,16,14.0
2876388,2914,prior,28,3,13,4.0
2562858,2914,prior,29,6,11,17.0
3026311,2914,prior,30,0,12,15.0
841137,2914,prior,31,2,11,9.0
1629439,2914,prior,32,6,12,4.0
3115798,2914,train,33,0,15,8.0
1194077,2957,prior,1,5,11,
1417488,2957,prior,2,0,18,16.0
3349336,2957,prior,3,3,14,30.0
2296329,2957,prior,4,4,12,15.0
1244524,2957,prior,5,1,11,30.0
1689734,2957,prior,6,3,15,30.0
2289679,2957,train,7,1,13,5.0
3266173,3017,prior,1,0,13,
2415218,3017,prior,2,2,17,30.0
2506590,3017,prior,3,5,13,10.0
2124838,3017,train,4,0,15,30.0
2142575,3058,prior,1,4,17,
1151683,3058,prior,2,0,9,17.0
3406617,3058,prior,3,3,14,3.0
3370339,3058,prior,4,4,16,8.0
2899792,3058,prior,5,0,15,30.0
1283170,3058,train,6,0,16,21.0
3088816,3064,prior,1,0,15,
891359,3064,prior,2,3,18,3.0
2122294,3064,prior,3,4,19,22.0
2707196,3064,prior,4,4,18,21.0
1373840,3064,prior,5,3,13,6.0
1356470,3064,prior,6,4,19,30.0
1144658,3064,prior,7,2,17,5.0
1712224,3064,prior,8,6,16,30.0
3121735,3064,prior,9,0,14,15.0
2345847,3064,prior,10,5,18,12.0
53943,3064,prior,11,4,17,30.0
921413,3064,prior,12,2,18,12.0
1787628,3064,train,13,0,17,5.0
1795763,3113,prior,1,3,20,
1154388,3113,prior,2,4,10,30.0
1995114,3113,prior,3,6,2,30.0
2018163,3113,prior,4,1,18,9.0
1897449,3113,prior,5,0,16,27.0
1825299,3113,prior,6,6,18,30.0
1943922,3113,prior,7,6,11,28.0
2973313,3113,train,8,6,15,14.0
3153029,3162,prior,1,0,14,
1259295,3162,prior,2,6,19,6.0
208243,3162,prior,3,5,15,20.0
1910288,3162,train,4,1,18,17.0
296058,3182,prior,1,0,13,
1128136,3182,prior,2,2,13,16.0
420702,3182,prior,3,2,14,0.0
2543960,3182,test,4,2,6,30.0
996414,3212,prior,1,3,13,
390291,3212,prior,2,6,11,3.0
2083640,3212,prior,3,3,17,4.0
1028127,3212,prior,4,5,10,2.0
583706,3212,prior,5,5,10,7.0
1464606,3212,prior,6,5,10,7.0
1068513,3212,prior,7,3,11,30.0
1607992,3212,prior,8,5,12,30.0
3095518,3212,prior,9,2,17,11.0
2692647,3212,prior,10,4,10,23.0
2274239,3212,prior,11,3,15,13.0
1693765,3212,prior,12,2,11,6.0
1815141,3212,prior,13,1,13,6.0
442940,3212,prior,14,4,13,3.0
1193378,3212,prior,15,3,20,6.0
3069287,3212,prior,16,1,10,12.0
120169,3212,train,17,4,11,30.0
1887237,3228,prior,1,3,11,
2694606,3228,prior,2,2,11,13.0
2704801,3228,prior,3,2,9,7.0
2794632,3228,prior,4,3,8,1.0
1729603,3228,prior,5,4,10,1.0
979194,3228,prior,6,2,16,5.0
2275132,3228,prior,7,4,14,2.0
1030010,3228,prior,8,3,11,6.0
813798,3228,prior,9,1,12,5.0
2293291,3228,prior,10,4,10,3.0
876745,3228,prior,11,1,9,11.0
2153872,3228,prior,12,3,16,2.0
3285435,3228,prior,13,4,18,8.0
186152,3228,prior,14,2,15,5.0
3078256,3228,prior,15,4,17,2.0
3062307,3228,prior,16,1,11,4.0
3416600,3228,prior,17,5,10,4.0
1048206,3228,prior,18,2,9,4.0
3161853,3228,prior,19,3,11,1.0
1217610,3228,prior,20,3,16,0.0
1482746,3228,prior,21,3,13,7.0
391052,3228,prior,22,3,13,7.0
952555,3228,prior,23,4,10,8.0
2350441,3228,prior,24,4,10,0.0
661647,3228,prior,25,4,14,7.0
415423,3228,prior,26,3,12,6.0
3065436,3228,prior,27,2,13,6.0
1487103,3228,prior,28,4,10,2.0
1792152,3228,prior,29,2,10,5.0
564144,3228,prior,30,4,13,2.0
1992451,3228,prior,31,1,12,4.0
1425189,3228,prior,32,2,7,8.0
2365656,3228,prior,33,4,16,2.0
2883346,3228,prior,34,2,10,5.0
3236890,3228,prior,35,1,7,6.0
1994304,3228,prior,36,4,10,3.0
1399204,3228,prior,37,4,13,7.0
1991128,3228,prior,38,3,14,20.0
324448,3228,prior,39,3,11,7.0
326265,3228,prior,40,1,15,5.0
2116497,3228,prior,41,4,13,3.0
1196875,3228,prior,42,4,15,7.0
55318,3228,prior,43,0,17,17.0
109454,3228,prior,44,1,12,8.0
319862,3228,prior,45,2,10,1.0
2279233,3228,prior,46,1,11,13.0
2387845,3228,prior,47,5,8,11.0
3242670,3228,prior,48,1,10,3.0
789920,3228,prior,49,1,14,7.0
2723769,3228,prior,50,3,14,9.0
1640172,3228,prior,51,4,10,1.0
2142751,3228,prior,52,4,14,7.0
2124518,3228,prior,53,1,15,18.0
3312082,3228,prior,54,3,14,2.0
303038,3228,prior,55,3,12,7.0
835755,3228,prior,56,1,14,5.0
1900722,3228,prior,57,2,9,8.0
1068718,3228,prior,58,4,10,2.0
2115685,3228,prior,59,5,13,8.0
605267,3228,train,60,3,15,5.0
3138205,3243,prior,1,1,17,
799837,3243,prior,2,1,12,14.0
3344803,3243,prior,3,5,9,30.0
3287029,3243,prior,4,4,18,30.0
3295,3243,prior,5,2,16,30.0
3406934,3243,prior,6,1,13,30.0
951531,3243,prior,7,0,18,20.0
2735488,3243,prior,8,3,16,30.0
918878,3243,prior,9,6,15,17.0
1260895,3243,test,10,6,16,14.0
1660959,3300,prior,1,2,5,
77356,3300,prior,2,3,12,8.0
666002,3300,prior,3,4,21,30.0
1532642,3300,test,4,2,22,30.0
1936955,3383,prior,1,1,8,
2478188,3383,prior,2,1,11,7.0
1650679,3383,prior,3,0,6,30.0
726009,3383,train,4,2,10,30.0
1450692,3427,prior,1,4,13,
1516528,3427,prior,2,6,16,16.0
790907,3427,prior,3,6,11,7.0
1828948,3427,prior,4,1,15,2.0
2559608,3427,prior,5,5,12,11.0
367381,3427,prior,6,6,10,29.0
1963400,3427,prior,7,6,10,14.0
2430051,3427,prior,8,0,13,22.0
1207336,3427,prior,9,5,16,5.0
1171001,3427,train,10,5,14,30.0
2916097,3449,prior,1,1,16,
2432354,3449,prior,2,5,11,11.0
1482175,3449,prior,3,2,20,30.0
1275869,3449,prior,4,3,20,30.0
2238293,3449,prior,5,1,20,12.0
332935,3449,prior,6,1,20,30.0
2069930,3449,prior,7,4,13,30.0
62493,3449,prior,8,5,20,15.0
1032484,3449,prior,9,5,23,14.0
125765,3449,train,10,0,21,23.0
2039822,3677,prior,1,1,10,
507998,3677,prior,2,0,13,6.0
3280910,3677,prior,3,5,7,5.0
29426,3677,prior,4,6,13,8.0
209630,3677,prior,5,0,8,8.0
2699683,3677,prior,6,1,9,8.0
948383,3677,prior,7,2,17,15.0
2573588,3677,prior,8,0,15,5.0
2026445,3677,train,9,0,16,21.0
3036327,3746,prior,1,2,17,
66245,3746,prior,2,3,12,22.0
2161917,3746,prior,3,6,23,10.0
216971,3746,prior,4,0,14,8.0
3364413,3746,prior,5,3,13,3.0
592279,3746,prior,6,6,13,3.0
3418136,3746,prior,7,4,16,5.0
737858,3746,prior,8,1,15,4.0
302067,3746,prior,9,0,14,6.0
3393299,3746,prior,10,0,12,7.0
2977385,3746,prior,11,1,17,8.0
1416169,3746,prior,12,4,13,3.0
1962079,3746,prior,13,6,12,2.0
2687224,3746,prior,14,0,12,22.0
3173579,3746,test,15,6,14,30.0
2627566,3827,prior,1,0,14,
1457668,3827,prior,2,6,10,6.0
2563786,3827,prior,3,0,8,8.0
2552936,3827,prior,4,6,10,6.0
1255006,3827,prior,5,0,8,8.0
443604,3827,prior,6,3,11,3.0
1878685,3827,prior,7,4,14,1.0
1878567,3827,prior,8,1,17,4.0
427834,3827,prior,9,2,14,8.0
3036418,3827,prior,10,4,18,2.0
3109076,3827,prior,11,5,9,1.0
1401374,3827,prior,12,0,10,9.0
1562688,3827,prior,13,4,21,4.0
2861170,3827,prior,14,1,13,4.0
1265656,3827,prior,15,5,10,4.0
3382549,3827,prior,16,0,13,2.0
117927,3827,prior,17,1,10,1.0
953799,3827,prior,18,2,10,8.0
2838420,3827,prior,19,3,9,1.0
1924607,3827,prior,20,3,12,0.0
1753428,3827,prior,21,4,9,1.0
1412544,3827,prior,22,5,8,1.0
2908204,3827,prior,23,5,11,0.0
1102100,3827,prior,24,0,9,9.0
948419,3827,prior,25,1,14,1.0
292159,3827,prior,26,1,15,0.0
556070,3827,prior,27,6,9,5.0
354164,3827,prior,28,6,12,0.0
232596,3827,prior,29,4,9,5.0
1715761,3827,prior,30,0,9,10.0
842354,3827,prior,31,4,9,4.0
1558213,3827,prior,32,5,13,1.0
866565,3827,prior,33,6,10,1.0
2767435,3827,prior,34,5,10,6.0
2157820,3827,prior,35,0,11,2.0
3374134,3827,prior,36,2,10,2.0
357285,3827,prior,37,3,10,1.0
748322,3827,prior,38,1,9,5.0
2832419,3827,prior,39,5,14,4.0
464542,3827,prior,40,0,15,2.0
2089426,3827,prior,41,0,22,0.0
977037,3827,prior,42,3,13,3.0
2643131,3827,prior,43,5,9,2.0
1315306,3827,prior,44,5,11,0.0
271202,3827,prior,45,1,11,3.0
1037389,3827,prior,46,1,21,0.0
2800576,3827,prior,47,2,12,1.0
2108931,3827,prior,48,3,10,1.0
3336010,3827,prior,49,5,11,2.0
209716,3827,prior,50,5,16,0.0
264379,3827,prior,51,1,8,3.0
2263796,3827,prior,52,3,16,2.0
1369179,3827,prior,53,3,18,0.0
3143322,3827,prior,54,5,10,2.0
1011354,3827,prior,55,6,10,1.0
2868021,3827,prior,56,6,13,0.0
3359940,3827,prior,57,1,10,2.0
3365567,3827,prior,58,1,15,0.0
3170705,3827,prior,59,2,23,1.0
916333,3827,prior,60,3,21,1.0
3138033,3827,prior,61,5,11,2.0
254765,3827,prior,62,5,12,0.0
27388,3827,prior,63,5,13,0.0
3139568,3827,prior,64,5,23,0.0
1972494,3827,prior,65,0,9,2.0
471302,3827,prior,66,2,7,2.0
26976,3827,prior,67,4,8,2.0
1684202,3827,train,68,5,8,1.0
262118,3886,prior,1,6,16,
2721303,3886,prior,2,0,12,29.0
1024952,3886,prior,3,6,12,6.0
2619321,3886,prior,4,0,11,15.0
177411,3886,prior,5,6,15,20.0
722184,3886,prior,6,6,19,21.0
2984742,3886,prior,7,3,19,11.0
674062,3886,prior,8,5,23,23.0
2076313,3886,prior,9,1,20,30.0
1669206,3886,prior,10,5,17,11.0
1323646,3886,prior,11,6,17,8.0
922498,3886,prior,12,1,11,16.0
2892953,3886,prior,13,1,15,14.0
2383722,3886,prior,14,4,10,30.0
2664543,3886,prior,15,6,18,16.0
786933,3886,prior,16,6,16,21.0
1319199,3886,prior,17,6,12,7.0
262161,3886,train,18,5,18,6.0
1122766,3902,prior,1,4,12,
1820427,3902,prior,2,4,12,30.0
840043,3902,prior,3,5,11,22.0
653545,3902,train,4,4,15,30.0
2968215,3964,prior,1,2,7,
835082,3964,prior,2,1,22,6.0
3034967,3964,prior,3,5,7,4.0
1931325,3964,prior,4,4,10,6.0
3388392,3964,prior,5,5,14,1.0
860893,3964,prior,6,1,13,3.0
1952897,3964,prior,7,5,16,4.0
2342590,3964,prior,8,3,22,5.0
3244862,3964,prior,9,2,11,6.0
2502729,3964,prior,10,5,14,3.0
634575,3964,prior,11,1,11,17.0
754690,3964,prior,12,2,12,8.0
2366687,3964,prior,13,5,8,3.0
2847705,3964,prior,14,2,9,4.0
1653728,3964,prior,15,1,8,6.0
44493,3964,prior,16,2,9,1.0
2036820,3964,prior,17,1,9,6.0
2268737,3964,prior,18,3,21,2.0
545429,3964,prior,19,1,9,5.0
1270108,3964,prior,20,4,11,3.0
2286815,3964,prior,21,3,10,6.0
650684,3964,prior,22,4,11,1.0
604289,3964,prior,23,3,12,6.0
2197193,3964,prior,24,2,11,13.0
1108563,3964,prior,25,2,22,7.0
3389872,3964,prior,26,1,8,6.0
960216,3964,prior,27,1,21,7.0
1326092,3964,prior,28,3,9,9.0
1615909,3964,prior,29,4,11,8.0
2223904,3964,prior,30,2,20,5.0
2107122,3964,prior,31,2,7,7.0
1804451,3964,prior,32,1,10,6.0
962919,3964,prior,33,6,9,5.0
1918800,3964,prior,34,2,11,3.0
2508737,3964,prior,35,2,8,7.0
2320125,3964,prior,36,2,11,7.0
1840529,3964,prior,37,1,9,6.0
1319107,3964,prior,38,4,10,3.0
57200,3964,prior,39,2,15,5.0
1324165,3964,prior,40,3,11,8.0
2047044,3964,prior,41,1,10,5.0
616985,3964,prior,42,1,9,7.0
1664174,3964,prior,43,3,7,2.0
1263491,3964,prior,44,4,12,8.0
802233,3964,prior,45,4,15,7.0
2813174,3964,prior,46,2,7,5.0
10656,3964,prior,47,1,13,6.0
1633533,3964,prior,48,4,9,3.0
3096620,3964,prior,49,2,10,5.0
2475436,3964,prior,50,1,9,6.0
1325839,3964,prior,51,4,11,3.0
2095906,3964,prior,52,2,11,5.0
2210325,3964,prior,53,5,7,3.0
399934,3964,prior,54,1,17,3.0
2887773,3964,prior,55,5,12,11.0
1003772,3964,prior,56,2,9,4.0
2498391,3964,prior,57,1,12,6.0
1187606,3964,prior,58,2,21,1.0
197250,3964,prior,59,0,15,5.0
325337,3964,test,60,0,23,14.0
922400,3983,prior,1,2,10,
2459683,3983,prior,2,3,14,8.0
950616,3983,prior,3,2,8,30.0
1181398,3983,prior,4,5,12,30.0
3113236,3983,prior,5,2,10,30.0
3174009,3983,prior,6,0,18,30.0
1788810,3983,prior,7,1,10,22.0
2552354,3983,prior,8,0,10,30.0
1882385,3983,prior,9,4,10,30.0
2367142,3983,train,10,5,17,30.0
1609385,3998,prior,1,0,11,
2137141,3998,prior,2,5,21,19.0
1493356,3998,prior,3,5,21,0.0
63111,3998,prior,4,6,11,8.0
1113671,3998,prior,5,6,16,30.0
3152700,3998,prior,6,4,18,5.0
346844,3998,test,7,5,16,1.0
814793,4271,prior,1,3,13,
3281370,4271,prior,2,0,16,30.0
3395206,4271,prior,3,0,17,30.0
3399107,4271,prior,4,2,15,23.0
2426410,4271,prior,5,1,13,30.0
2096202,4271,prior,6,1,15,30.0
1734377,4271,train,7,6,12,5.0
703305,4299,prior,1,3,20,
2573104,4299,prior,2,3,7,7.0
2715970,4299,prior,3,3,14,7.0
2644665,4299,prior,4,3,12,14.0
2231937,4299,prior,5,2,9,13.0
3055424,4299,prior,6,5,15,3.0
1188580,4299,prior,7,4,16,6.0
1730698,4299,prior,8,4,9,7.0
2474415,4299,prior,9,2,23,5.0
145950,4299,prior,10,4,17,9.0
249458,4299,prior,11,3,10,6.0
933751,4299,prior,12,1,15,30.0
2570197,4299,prior,13,0,10,13.0
1136374,4299,prior,14,4,11,30.0
2857956,4299,prior,15,0,17,3.0
3245208,4299,prior,16,2,10,9.0
2770129,4299,prior,17,4,18,2.0
1392480,4299,prior,18,4,23,21.0
1880099,4299,prior,19,3,18,6.0
1608228,4299,prior,20,2,12,6.0
2165486,4299,prior,21,3,13,8.0
59079,4299,prior,22,2,10,6.0
978765,4299,prior,23,4,9,2.0
3117367,4299,prior,24,3,11,13.0
2234414,4299,prior,25,4,14,1.0
2762762,4299,prior,26,4,7,14.0
2209025,4299,prior,27,2,15,5.0
1333984,4299,prior,28,5,8,3.0
1088702,4299,prior,29,5,11,7.0
953368,4299,prior,30,3,14,5.0
2298118,4299,prior,31,4,14,8.0
970911,4299,prior,32,4,7,7.0
1075718,4299,prior,33,3,15,6.0
1626592,4299,prior,34,3,16,0.0
877838,4299,prior,35,3,22,7.0
481169,4299,prior,36,3,22,0.0
811759,4299,prior,37,4,11,15.0
3106856,4299,test,38,3,11,6.0
3321736,4400,prior,1,5,18,
1608913,4400,prior,2,1,17,10.0
236936,4400,prior,3,2,15,8.0
2201307,4400,prior,4,2,15,7.0
693707,4400,prior,5,1,16,6.0
1189236,4400,prior,6,5,19,4.0
2564530,4400,prior,7,2,12,11.0
2544811,4400,prior,8,5,11,3.0
1215119,4400,prior,9,1,17,3.0
382492,4400,prior,10,5,15,4.0
1115079,4400,prior,11,3,7,5.0
2860891,4400,prior,12,1,9,5.0
281629,4400,prior,13,5,17,4.0
1105612,4400,prior,14,1,12,10.0
3322807,4400,prior,15,3,12,2.0
1624284,4400,prior,16,5,16,2.0
1375661,4400,prior,17,1,11,10.0
1962186,4400,prior,18,5,17,4.0
3140186,4400,prior,19,5,16,7.0
527788,4400,prior,20,4,15,6.0
2110524,4400,prior,21,4,15,0.0
1155366,4400,prior,22,0,22,3.0
1415859,4400,prior,23,1,10,8.0
2117754,4400,prior,24,5,15,4.0
1842324,4400,prior,25,2,9,11.0
782066,4400,prior,26,5,15,3.0
2049565,4400,prior,27,1,9,10.0
1743165,4400,prior,28,5,11,4.0
2983634,4400,prior,29,5,15,7.0
1596933,4400,prior,30,5,11,7.0
3222801,4400,prior,31,1,10,10.0
718821,4400,prior,32,5,15,4.0
3168077,4400,prior,33,1,11,30.0
803528,4400,prior,34,3,15,9.0
560479,4400,prior,35,4,12,30.0
2954582,4400,prior,36,3,14,6.0
1858469,4400,prior,37,5,16,9.0
1719473,4400,prior,38,5,16,7.0
2929764,4400,prior,39,5,17,14.0
1460889,4400,prior,40,5,16,7.0
259235,4400,prior,41,1,8,10.0
325093,4400,prior,42,5,12,4.0
1459035,4400,prior,43,5,18,7.0
2770780,4400,prior,44,5,17,7.0
3116963,4400,prior,45,4,16,6.0
837044,4400,prior,46,5,17,8.0
514728,4400,prior,47,5,15,7.0
3279747,4400,train,48,5,16,7.0
2679230,4404,prior,1,2,17,
2533731,4404,prior,2,4,8,16.0
2588791,4404,prior,3,4,16,7.0
3195194,4404,prior,4,2,12,5.0
611157,4404,prior,5,2,9,30.0
3023755,4404,prior,6,5,19,30.0
1074429,4404,train,7,4,15,30.0
2939607,4561,prior,1,2,14,
1088367,4561,prior,2,0,7,26.0
812696,4561,prior,3,6,12,20.0
2639056,4561,prior,4,6,14,30.0
3400076,4561,test,5,3,11,30.0
1551962,4614,prior,1,2,11,
3126644,4614,prior,2,5,13,24.0
3120021,4614,prior,3,2,14,4.0
1043758,4614,prior,4,3,10,8.0
328917,4614,prior,5,2,14,13.0
2222923,4614,prior,6,3,15,8.0
1905893,4614,prior,7,1,13,12.0
3243458,4614,prior,8,2,13,15.0
3167029,4614,prior,9,1,13,6.0
3182022,4614,prior,10,2,9,8.0
2050681,4614,prior,11,2,9,30.0
2448137,4614,prior,12,2,15,0.0
1095429,4614,prior,13,2,15,7.0
1070382,4614,prior,14,6,11,30.0
1505684,4614,prior,15,1,12,30.0
3000672,4614,prior,16,6,10,12.0
1843478,4614,prior,17,1,15,16.0
274063,4614,test,18,2,15,8.0
20082,4623,prior,1,3,20,
2588253,4623,prior,2,2,7,13.0
2523512,4623,prior,3,4,12,23.0
2590254,4623,prior,4,1,21,11.0
2106526,4623,prior,5,4,17,10.0
3390883,4623,prior,6,2,14,12.0
105793,4623,prior,7,0,15,19.0
1486914,4623,prior,8,2,10,30.0
1805851,4623,prior,9,0,22,30.0
128526,4623,prior,10,1,21,30.0
482170,4623,prior,11,1,5,14.0
702982,4623,train,12,4,2,17.0
1235239,4672,prior,1,0,15,
1165599,4672,prior,2,5,15,30.0
624574,4672,prior,3,2,10,30.0
983690,4672,prior,4,3,21,30.0
995449,4672,prior,5,1,19,12.0
3135966,4672,prior,6,6,18,30.0
3068637,4672,prior,7,4,10,30.0
370599,4672,prior,8,4,13,30.0
3399336,4672,prior,9,0,10,30.0
1805705,4672,train,10,0,12,0.0
835705,4768,prior,1,6,15,
3133036,4768,prior,2,5,15,30.0
2765609,4768,prior,3,0,12,30.0
3029680,4768,prior,4,5,11,12.0
688471,4768,prior,5,4,19,30.0
2362617,4768,prior,6,5,10,1.0
344281,4768,prior,7,3,17,30.0
111147,4768,prior,8,0,11,30.0
1751867,4768,train,9,1,17,15.0
3152814,4831,prior,1,6,14,
535689,4831,prior,2,3,18,30.0
3357851,4831,prior,3,0,14,4.0
922721,4831,prior,4,6,17,6.0
3287980,4831,prior,5,0,10,1.0
1861216,4831,prior,6,1,10,1.0
2579658,4831,prior,7,0,15,13.0
1034056,4831,prior,8,6,15,6.0
1915355,4831,prior,9,3,15,4.0
1703200,4831,prior,10,0,13,4.0
2213450,4831,prior,11,1,11,1.0
2866725,4831,prior,12,1,13,7.0
2212572,4831,prior,13,6,14,5.0
1035928,4831,prior,14,1,13,2.0
1509617,4831,prior,15,6,13,5.0
2389574,4831,train,16,0,14,22.0
3376714,4860,prior,1,3,12,
1575033,4860,prior,2,5,20,2.0
1307844,4860,prior,3,5,13,28.0
3068097,4860,prior,4,3,20,12.0
1383887,4860,prior,5,5,14,2.0
1983452,4860,prior,6,2,18,30.0
997045,4860,prior,7,3,12,30.0
1507935,4860,prior,8,3,18,14.0
200462,4860,prior,9,3,13,7.0
2359534,4860,prior,10,1,9,5.0
698778,4860,prior,11,4,10,3.0
2456659,4860,prior,12,2,10,5.0
1625439,4860,prior,13,5,9,3.0
675996,4860,prior,14,5,10,7.0
158896,4860,prior,15,2,7,4.0
571882,4860,prior,16,4,12,2.0
981826,4860,prior,17,4,9,7.0
1012966,4860,prior,18,2,20,5.0
969450,4860,prior,19,0,10,5.0
234204,4860,prior,20,5,7,5.0
1631489,4860,prior,21,2,13,4.0
351748,4860,prior,22,6,14,4.0
887385,4860,prior,23,2,11,3.0
3383665,4860,prior,24,4,17,2.0
1058795,4860,prior,25,2,10,5.0
274197,4860,prior,26,5,10,3.0
1172602,4860,prior,27,1,13,3.0
888488,4860,prior,28,3,19,9.0
2548018,4860,prior,29,2,10,13.0
3209985,4860,prior,30,2,21,14.0
1544452,4860,prior,31,5,10,3.0
2694274,4860,prior,32,4,20,6.0
453697,4860,prior,33,3,12,13.0
183393,4860,prior,34,4,18,15.0
682447,4860,prior,35,3,21,30.0
1308518,4860,test,36,2,8,20.0
64024,4912,prior,1,3,16,
1320059,4912,prior,2,2,9,20.0
1635021,4912,prior,3,4,14,30.0
188557,4912,prior,4,6,11,30.0
2894568,4912,prior,5,3,1,25.0
1169704,4912,prior,6,3,16,21.0
1050632,4912,prior,7,4,14,29.0
421868,4912,train,8,0,9,30.0
703196,4980,prior,1,3,12,
3205962,4980,prior,2,5,12,2.0
909213,4980,prior,3,1,11,3.0
1013974,4980,prior,4,4,12,10.0
3164021,4980,prior,5,1,16,4.0
2163457,4980,prior,6,1,11,7.0
2698127,4980,prior,7,0,18,6.0
2767532,4980,prior,8,5,12,5.0
219041,4980,prior,9,5,16,14.0
3419940,4980,prior,10,1,16,10.0
1307842,4980,prior,11,2,9,8.0
889145,4980,prior,12,4,9,16.0
2971153,4980,prior,13,1,19,11.0
1111189,4980,prior,14,3,12,9.0
504610,4980,prior,15,1,10,19.0
258170,4980,prior,16,1,9,7.0
169370,4980,prior,17,5,13,18.0
961936,4980,prior,18,3,14,12.0
572818,4980,prior,19,0,12,18.0
2316668,4980,prior,20,1,8,8.0
1522882,4980,prior,21,4,17,10.0
2459071,4980,prior,22,3,10,6.0
2850707,4980,prior,23,3,11,7.0
1894068,4980,prior,24,5,13,9.0
3258321,4980,prior,25,3,11,5.0
281271,4980,prior,26,0,13,4.0
1327893,4980,prior,27,5,9,5.0
2144777,4980,prior,28,3,15,5.0
3055700,4980,train,29,1,9,5.0
2025957,5003,prior,1,2,18,
2540374,5003,prior,2,5,15,3.0
684830,5003,prior,3,6,8,1.0
1015819,5003,prior,4,3,7,4.0
1492185,5003,prior,5,0,14,4.0
2642511,5003,prior,6,2,14,2.0
1906263,5003,prior,7,6,18,4.0
2314200,5003,prior,8,1,20,2.0
2922355,5003,prior,9,4,18,3.0
1726368,5003,prior,10,1,10,4.0
3402508,5003,prior,11,3,21,2.0
1902024,5003,prior,12,5,20,2.0
3120090,5003,prior,13,3,20,5.0
358299,5003,prior,14,6,19,3.0
3179956,5003,prior,15,1,20,2.0
222554,5003,prior,16,5,18,4.0
2525113,5003,prior,17,0,14,2.0
603909,5003,prior,18,2,20,2.0
2213651,5003,prior,19,0,18,5.0
240678,5003,prior,20,3,18,3.0
1864698,5003,prior,21,5,16,2.0
1990515,5003,prior,22,1,14,3.0
1831443,5003,prior,23,4,19,3.0
2269928,5003,prior,24,2,8,5.0
1556780,5003,prior,25,0,18,5.0
927161,5003,prior,26,3,14,3.0
2880292,5003,prior,27,4,17,1.0
3263665,5003,prior,28,0,12,3.0
2957225,5003,prior,29,2,18,2.0
1736836,5003,prior,30,4,18,2.0
3271242,5003,prior,31,6,10,2.0
2952481,5003,prior,32,2,19,3.0
386429,5003,prior,33,1,20,6.0
1077647,5003,prior,34,4,13,3.0
2850088,5003,prior,35,1,17,4.0
1009646,5003,prior,36,5,11,4.0
3104564,5003,prior,37,0,18,2.0
2055287,5003,prior,38,2,13,2.0
2665655,5003,prior,39,3,14,1.0
2553005,5003,prior,40,5,22,2.0
345180,5003,prior,41,1,14,3.0
317299,5003,prior,42,3,17,2.0
2319877,5003,prior,43,0,20,4.0
640900,5003,prior,44,5,14,5.0
2720697,5003,prior,45,1,13,3.0
1981819,5003,prior,46,4,18,3.0
1948852,5003,prior,47,1,12,4.0
3228898,5003,prior,48,3,8,2.0
333769,5003,prior,49,6,8,3.0
2443330,5003,prior,50,0,14,1.0
2721302,5003,prior,51,2,19,2.0
1781484,5003,prior,52,0,18,5.0
1519951,5003,prior,53,3,15,3.0
2798174,5003,prior,54,1,12,5.0
425890,5003,prior,55,4,2,3.0
1499015,5003,prior,56,6,14,2.0
3285868,5003,prior,57,1,19,2.0
610593,5003,prior,58,5,14,4.0
222321,5003,prior,59,0,12,2.0
1692610,5003,prior,60,5,14,12.0
1816108,5003,prior,61,1,11,3.0
2589101,5003,prior,62,5,18,4.0
502294,5003,prior,63,5,14,7.0
